Page,Job_title,Company,Location,Search_eng,Term,URL,Words_of_concern,New_job
1,Applications Engineer,Robinson Executive,,SEEK,software engineering,https://www.seek.com.au//job/35516726?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-4894469,experi,
0,Graduate Roles - Wealth Management | Financial Planning | Funds Management,Rubicor Professional Pty Limited,CBD & Inner Suburbs,SEEK,graduate business analytics,https://www.seek.com.au//job/35519851?type=standard&userqueryid=f1944405717c2e85eb732fe6ef0552d5-5187651,*No found,*new!
3,PHP Developer,SALT,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=y4whnekefp&lang=en&k=data+science,*No found,
4,Backend,SALT,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=2nb9nkiq3i&lang=en&k=data+science,*No found,
5,Frontend Developer,SALT,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=60x0t3vf9s&lang=en&k=developer,*No found,
0,SAP MM/PM Logistics Consultant,SAP Australia,CBD & Inner Suburbs,SEEK,junior data science,https://www.seek.com.au//job/35457117?type=standout&userqueryid=a6ee949de1ce8beb421a9cf379c1e6bd-5221456,mentor & minimum & graduat & must & experi & citizen,
5,Technical Support Officer,SITECH Construction Systems,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35449962?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-4896259,must & experi,
6,A Business Guy (once a wannabe developer),SSW,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//company/SSW/jobs/Business-Guy-7641b76a4b29b87c?fccid=8a248ab101d2ca31,experi & year & resid & perman & citizenship,
2,Aftermarket Salesperson,Sandvik,"Brisbane Airport, Queensland",Neuvoo,business intelligence,https://au.neuvoo.com/job.php?id=q4cduikjwg&lang=en&k=business+intelligence,*No found,*new!
2,Aftermarket Salesperson,Sandvik AB,"Brisbane Airport, Queensland",Neuvoo,business intelligence,https://au.neuvoo.com/job.php?id=u89sfxzh6y&lang=en&k=business+intelligence,*No found,*new!
3,Technical Sales Specialist,Sandvik AB,"Brisbane Airport, Queensland",Neuvoo,business intelligence,https://au.neuvoo.com/job.php?id=gtnbpm3yq7&lang=en&k=business+intelligence,*No found,*new!
2,Supply Chain Consultant (MMM),Schneider Electric,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=x0sejkyvat&lang=en&k=data+science,*No found,
0,OSHC Assistant Coordinator - Graceville,School Plus,CBD & Inner Suburbs,SEEK,parttime business intelligence,https://www.seek.com.au//job/35502953?type=standard&userqueryid=64812181b0a9b1ce5f35ae7069a49478-5129484,must & experi & perman,*new!
0,Property Officer,Seqwater,Western Suburbs & Ipswich,SEEK,graduate business analytics,https://www.seek.com.au//job/35523101?type=standard&userqueryid=f1944405717c2e85eb732fe6ef0552d5-5187651,graduat & experi,*new!
6,Data Consultant,Servian,Brisbane QLD,Indeed,data science,https://au.indeed.com//rc/clk?jk=ed3d45a34fb10eca&fccid=93e5617653014982,java & python & senior & experi & perman,
0,"Wells, Reservoir and Facility Management Production Technologist",Shell Australia Pty Ltd,CBD & Inner Suburbs,SEEK,parttime business analytics,https://www.seek.com.au//job/35409091?type=standard&userqueryid=5e38f024a307de6c3d79525286d616fa-5122914,mentor & experi & resid & perman & citizen,*new!
2,Maintenance Analyst,Shell Australia Pty Ltd,CBD & Inner Suburbs,SEEK,business intelligence,https://www.seek.com.au//job/35409281?type=standard&userqueryid=badab31c39214623abb729977da0ff47-5056060,mentor & experi & resid & perman & citizen,*new!
4,Data Analyst,Shine Recruitment,Brisbane QLD,Indeed,data analyst,https://au.indeed.com//rc/clk?jk=1e25e64304e3a1b1&fccid=869caac2ffd41601,mentor & experi & resid & perman & citizen,
1,Sales Graduate,Slade Group,CBD & Inner Suburbs,SEEK,graduate business analytics,https://www.seek.com.au//job/35484729?type=standout&userqueryid=f1944405717c2e85eb732fe6ef0552d5-5188135,mentor & graduat,*new!
4,IPT and Digital Technologies Teacher,Smart Teachers,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=ad0d5d0db86a47ae&fccid=6c9fd81f2730647a&vjs=3,python & mentor & must & senior,
3,Site Reliability Engineer,Smart Technology Recruitment Pty Ltd,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35287553?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-5006993,java & python & experi & year,
4,NodeJS developer,Smarte,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35550864?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-4930957,experi,
2,Technical Services Representative,Solvay,Queensland,Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=wsbpdrippn&lang=en&k=software+engineering,*No found,
0,Graduate / Associate Land Surveyor,Spencer Surveys,Northern Suburbs,SEEK,graduate software engineering,https://www.seek.com.au//job/35511143?type=standout&userqueryid=f04700688e15f2a487ffaba7656368e5-5136044,ethic & experi & year & resid,
3,Sales Development Representative,Spotlight Reporting,Brisbane QLD,Indeed,business intelligence,https://au.indeed.com//company/Spotlight-Reporting/jobs/Sales-Development-Representative-98398d6cec369ebd?fccid=ac9d7597a78f8cc6,mentor & experi,*new!
2,Front End Developer - Mid,Squiz,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=63842e2e829e153c&fccid=324795a1e24b05e3,experi,
2,Front End Developer - Junior/Mid,Squiz,"Brisbane, Queensland",Neuvoo,junior developer,https://au.neuvoo.com/job.php?id=f9dpu587bc&lang=en&k=junior+developer,*No found,
2,Front End Developer,Stack Exchange Inc,"Brendale, Queensland",Neuvoo,junior developer,https://au.neuvoo.com/job.php?id=q2kmw9btz3&lang=en&k=junior+developer,*No found,
0,Nodejs Developer | Node Javascript Developer | Javascript Developer,Stellar Technology,CBD & Inner Suburbs,SEEK,junior developer,https://www.seek.com.au//job/35322344?type=standard&userqueryid=943fa3d6a5fecad591038501d4ecacda-5231903,senior & experi & perman,
3,Structural Engineer,Structural Jobs,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=bw0v7e5ntg&lang=en&k=developer,*No found,
1,IT Assistant Internship - Brisbane,Studyandwork,"Brisbane, Queensland",Neuvoo,graduate business intelligence,https://au.neuvoo.com/job.php?id=47tym7punf&lang=en&k=graduate+business+intelligence,*No found,
4,API | Software Engineer,Suncorp,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35477768?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-4895801,java & minimum & experi & year,*new role!
0,Quantitative Analyst & Model Governance Insight,Suncorp,,SEEK,graduate data analyst,https://www.seek.com.au//job/35529786?type=standard&userqueryid=9d37c2735b35f84d1011aaebb7737cf6-5168818,graduat & experi,
3,Software Data Engineer,Suncorp,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35553099?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-4930426,mentor & experi & year,
3,"Java, Spring and API's | Tech Lead",Suncorp,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35488449?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-4895383,java & mentor & experi & year,
0,"Java, Spring and API's | Software Engineer",Suncorp,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35569280?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-4928904,java & mentor & minimum & senior & experi & year,
1,Data Science Consultant,Suncorp Group,"Ashgrove, Queensland +2 locations",Neuvoo,data science,https://au.neuvoo.com/job.php?id=z9hetup3e6&lang=en&k=data+science,*No found,
5,Quantitative Analyst & Model Governance Insight,Suncorp Group,"Ashgrove, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=n04q096zrq&lang=en&k=data+analyst,*No found,*new role!
0,Mobile Developers,Suncorp Group,"South Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=x4pyzwdtwv&lang=en&k=developer,*No found,
0,"Java, Spring and API's | Software Engineer",Suncorp Group,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=3b780ca79239ae7b&fccid=095b91d1e7195475,mentor & must & experi & year & perman,
4,DevOps Engineer,Suncorp Group,"South Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=z6zrdj982t&lang=en&k=data+science,*No found,*new role!
4,iOS and/or Android | Mobile Developers,Suncorp Group,"Ashgrove, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=mhtv732m09&lang=en&k=developer,*No found,
2,Software Data Engineer,Suncorp Group,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=b6e63f91bffaf98e&fccid=095b91d1e7195475,mentor & must & experi & year & perman,*new role!
4,Portfolio Analyst,Suncorp Group,"Ashgrove, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=gearn3468k&lang=en&k=data+analyst,*No found,
5,Business Analyst,Suncorp Group,"Ashgrove, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=pt2h7w7xj9&lang=en&k=data+analyst,*No found,
2,"Java, Spring and API's | Tech Lead",Suncorp Group,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=bd3e49412c48ebf0&fccid=095b91d1e7195475,java & mentor & must & experi & perman,*new role!
4,Portfolio Advisor,Suncorp Group,"Ashgrove, Queensland",Neuvoo,business analytics,https://au.neuvoo.com/job.php?id=058uba0ux3&lang=en&k=business+analytics,*No found,
1,API | Software Engineer,Suncorp Group,"Ashgrove, Queensland",Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=mt60amfmdq&lang=en&k=software+engineering,*No found,
5,Digital Architect,Suncorp Group,"South Brisbane, Queensland",Neuvoo,business analytics,https://au.neuvoo.com/job.php?id=pq7de87y92&lang=en&k=business+analytics,*No found,
5,Software Test Engineer,Suncorp Group,"New Farm, Queensland",Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=ztr07bn8fs&lang=en&k=software+engineering,*No found,
1,Quantitative Analyst & Model GovernanceInsight,Suncorp Group Limited,"Brisbane, Queensland",Neuvoo,graduate data analyst,https://au.neuvoo.com/job.php?id=5dm2a8pe6r&lang=en&k=graduate+data+analyst,*No found,
3,Data Science Consultant,Suncorp Group Limited,"Brisbane, Queensland",Neuvoo,python,https://au.neuvoo.com/job.php?id=xqjrjevqmq&lang=en&k=python,*No found,*new role!
0,Field Software Engineer,Sunquest,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=8c7576dffe24e305&fccid=0dd77647b8601bab&vjs=3,minimum & senior & experi & year,
3,Interface Analyst,"Sunquest Information Systems, Inc","Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=fvukdqhe2z&lang=en&k=data+analyst,*No found,
5,Field Software Engineer,"Sunquest Information Systems, Inc","Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=7jj68fnis7&lang=en&k=data+science,*No found,
2,Software Developer (Python),Superloop,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=yu0pq6tmu9&lang=en&k=developer,*No found,
4,Python Developer,Superloop,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/34979818?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-5007800,python & mentor & minimum & experi & year,
1,Software Developer,Superloop,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35535871?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-4894469,java & mentor & experi & year,
6,Software Test Engineer,Synergy Placements,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35410110?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-4896733,python & must & experi & perman,
6,Front End Developer (564),Synergy Placements,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=e36ac90ea54cba6f&fccid=767b1317e4d7e8cc&vjs=3,*No found,
3,Software Test Engineer,Synergy Placements Pty Ltd,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=04cfcefc8e46f0fe&fccid=c39986417debca95,python & must & experi & perman,
1,Data Consultant,TCC and Black Betty,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35470289?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-5005979,java & python,
0,SQL Developer,TCC and Black Betty,CBD & Inner Suburbs,SEEK,data science,https://www.seek.com.au//job/35470281?type=standard&userqueryid=dd277dacbe196026c76952c136329fc6-4911825,*No found,
2,Software Developer,TEKsystems,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35494374?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-4894892,.net & experi & resid & perman & citizen,
1,.NET Developer,TEKsystems,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35565712?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-4929416,.net & senior & experi,
0,BI Architect,TEKsystems,CBD & Inner Suburbs,SEEK,business intelligence,https://www.seek.com.au//job/35545431?type=standard&userqueryid=badab31c39214623abb729977da0ff47-5055145,must & experi,
0,Reporting Analyst,TEKsystems,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35564795?type=standard&userqueryid=20ba340a05071ad6b7cd067a43c7c964-4972018,experi,*new role!
3,PHP Developer,TROOCOO,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35554036?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-4930426,experi & year,*new role!
5,React Developer,TROOCOO,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35545045?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-4931430,experi & year,
2,MS BI Stack Developer,TRS - IT & Communications,CBD & Inner Suburbs,SEEK,business intelligence,https://www.seek.com.au//job/35448948?type=standard&userqueryid=badab31c39214623abb729977da0ff47-5056060,experi & year,*new!
0,"Consultants - Simulation, Optimisation, Data Science",TSG,CBD & Inner Suburbs,SEEK,graduate data science,https://www.seek.com.au//job/35525246?type=standard&userqueryid=ca8c5b1ba8c82d524125fd1ab7b3db2d-5147458,mentor & graduat,
0,"Full Stack Developers - Operations Research, Digital Assets",TSG,CBD & Inner Suburbs,SEEK,data science,https://www.seek.com.au//job/35525632?type=standard&userqueryid=dd277dacbe196026c76952c136329fc6-4911825,mentor & experi,
3,Systems Support Engineer,Tactiv – Leading Software Solutions,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35405496?type=standout&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-5006993,java & python & experi,
3,Junior .NET Developer,Talent International,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//rc/clk?jk=0c6b8c1aba0eabae&fccid=ea1f64b071408cc5&vjs=3,.net & java & graduat & must & experi & year & citizen,
1,Data Analyst,Talent International,Brisbane QLD,Indeed,data analyst,https://au.indeed.com//rc/clk?jk=c27b785d1ab4b9b8&fccid=ea1f64b071408cc5&vjs=3,experi,
0,Database Administrator,Talent – Winner ‘Seek Large Recruitment Agency of the Year’ 3 consecutive years!,,SEEK,business analytics,https://www.seek.com.au//job/35552845?type=standout&userqueryid=cf5c427a94a53b5faad7ea3aace0f2c1-5038031,experi & year,
1,.Net/Xamarin Developer,Talent – Winner ‘Seek Large Recruitment Agency of the Year’ 3 consecutive years!,,SEEK,developer,https://www.seek.com.au//job/35565661?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-4929416,.net,
0,Junior .NET Developer,Talent – Winner ‘Seek Large Recruitment Agency of the Year’ 3 consecutive years!,,SEEK,junior developer,https://www.seek.com.au//job/35454609?type=standout&userqueryid=943fa3d6a5fecad591038501d4ecacda-5231903,java & must & experi & year & citizen,
2,Data Analyst,Talent – Winner ‘Seek Large Recruitment Agency of the Year’ 3 consecutive years!,,SEEK,data analyst,https://www.seek.com.au//job/35376056?type=standout&userqueryid=20ba340a05071ad6b7cd067a43c7c964-4973115,experi,
3,Systems Data Administrator,Talentpath,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35391095?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-5006993,python & experi,
5,TM1 Developer / Consultant - Brisbane CBD,Talenza,Brisbane QLD,Indeed,business intelligence,https://au.indeed.com//rc/clk?jk=abb3fb92136e0527&fccid=32d5da7da7e04f4a&vjs=3,experi & year,
5,API Software Engineer / Developer,Talenza,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35447702?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-4896259,java & senior & experi,*new role!
5,Business Analyst/Data Analyst,Talenza,Brisbane QLD,Indeed,data analyst,https://au.indeed.com//rc/clk?jk=f694c0ae374a2f0b&fccid=32d5da7da7e04f4a&vjs=3,minimum & experi & year & perman,
1,Systems Engineer,Tatts Group,Albion QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=85905f069a924227&fccid=13591c87d137e76d,python & must & experi & year & perman,*new role!
0,Graduate Web Developer,Tatts Group,CBD & Inner Suburbs,SEEK,graduate developer,https://www.seek.com.au//job/35488650?type=standard&userqueryid=81f979cf648aa121bdf482c921459bd6-5159198,java & must & experi,
2,Developer,Tatts Group,Albion QLD,Indeed,business intelligence,https://au.indeed.com//rc/clk?jk=e1fd7dbf6dbb4d6d&fccid=13591c87d137e76d&vjs=3,*No found,
5,Web Developer,Tatts Group,"Woolloongabba, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=0c9expnttm&lang=en&k=developer,*No found,
4,Associate Tech Specialist,Tech Mahindra Limited,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=uxvpfxr5jr&lang=en&k=developer,*No found,
3,Sr. System Engineer,Tech Mahindra Limited,"Brisbane, Queensland",Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=wbmwc8ac57&lang=en&k=software+engineering,*No found,
6,Associate Tech Specialist,Tech mahindra,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=5267923936cc0601&fccid=97299926ef79b544&vjs=3,java & minimum & experi,
4,Graduate Developer,Technology One,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=tx6p3m69e3&lang=en&k=data+science,*No found,
1,Intern Business Analyst,Technology One,"Brisbane, Queensland",Neuvoo,internship software engineering,https://au.neuvoo.com/job.php?id=pjz9rs8qmi&lang=en&k=internship+software+engineering,*No found,
2,Intern Developer,Technology One,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=jbjx5nq6n7&lang=en&k=developer,*No found,
0,Graduate Business Analyst,Technology One,"Brisbane, Queensland",Neuvoo,graduate software engineering,https://au.neuvoo.com/job.php?id=ii60kyrxv7&lang=en&k=graduate+software+engineering,*No found,
5,Multimedia Developer,Technology One,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=vz7f5yg67y&lang=en&k=developer,*No found,
6,Enterprise Security Architect,Technology One Limited,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=1124c3206efe1818&fccid=dc0a808e710ad7b5,graduat & must & experi & year & perman,
5,Intern Business Analyst,Technology One Limited,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=0a8b7ba8a8f51f4e&fccid=dc0a808e710ad7b5&vjs=3,*No found,
5,Graduate Developer,Technology One Limited,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=8a5409c64f439d67&fccid=dc0a808e710ad7b5&vjs=3,*No found,
5,Intern Developer,Technology One Limited,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=ab5ab1d78c52b0ef&fccid=dc0a808e710ad7b5&vjs=3,*No found,
5,Graduate Business Analyst,Technology One Limited,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=c57d713f99cbaf80&fccid=dc0a808e710ad7b5&vjs=3,*No found,
3,SCCM Lead,Tectrix Consulting,"Brisbane, Queensland",Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=46mgdqryhz&lang=en&k=software+engineering,*No found,
0,Business Analyst-Airlines,Tectrix Consulting,"Brisbane, Queensland",Neuvoo,business intelligence,https://au.neuvoo.com/job.php?id=43cc57mdz8&lang=en&k=business+intelligence,*No found,
4,Data Engineer,Telstra,"Brisbane, Queensland",Neuvoo,business analytics,https://au.neuvoo.com/job.php?id=xfsya5kvav&lang=en&k=business+analytics,*No found,
1,Research Data Analyst (eLIPSE),The University of Queensland,Brisbane QLD,Indeed,data analyst,https://au.indeed.com//rc/clk?jk=18fcf9a96c10e6ef&fccid=344dde58d057a104&vjs=3,must & experi & year,
1,DevOps Engineer,The University of Queensland,St Lucia QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=b6bc0e3622daac24&fccid=344dde58d057a104,python & must & senior & experi,
0,Sales Specialist,Thermo Fisher Scientific,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=3f2f5zgnma&lang=en&k=data+science,*No found,
5,Analytical Instrument Sales Specialist,Thermo Fisher Scientific,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=805gqf8dsn&lang=en&k=data+science,*No found,
5,Technical Lead Consultant,ThoughtWorks,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=f99bb54c42d8fd2d&fccid=3c650abdba68c61a,java & python & mentor & graduat & experi,
1,Graduate Quality Analyst,"ThoughtWorks, Inc.","Brisbane, Queensland",Neuvoo,graduate developer,https://au.neuvoo.com/job.php?id=5yggatnif6&lang=en&k=graduate+developer,*No found,
1,Technical Lead Consultant,"ThoughtWorks, Inc.","Brisbane, Queensland",Neuvoo,python,https://au.neuvoo.com/job.php?id=7xf8wqsgxe&lang=en&k=python,*No found,
1,Graduate Software Developer,"ThoughtWorks, Inc.","Brisbane, Queensland",Neuvoo,graduate developer,https://au.neuvoo.com/job.php?id=xh4uf0av8p&lang=en&k=graduate+developer,*No found,
2,Chief Financial Officer,Titan Dealer Management Solutions  Pty Ltd,Northern Suburbs,SEEK,developer,https://www.seek.com.au//job/35560045?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-4929908,minimum & ethic & experi & year & perman,*new!
5,Software Engineer - Linux,Topcon Positioning System Aust.,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35451444?type=standout&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-4896259,must & experi & year & resid & perman & citizenship,
4,Embedded Electronics / Software Engineer,Topcon Positioning System Aust.,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35478462?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-4895801,must & experi & resid & perman & citizenship,
3,Electronics Engineer,Topcon Solutions Store,"Brisbane, Queensland",Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=wzy5asb5vj&lang=en&k=software+engineering,*No found,
3,MS BI Stack Developer,Total Resource Solutions,Brisbane QLD,Indeed,business intelligence,https://au.indeed.com//rc/clk?jk=64d14d67e1367c6a&fccid=d9bc0ffe6a809633,experi & year,*new!
0,Marketing Coordinator,Travelshoot,CBD & Inner Suburbs,SEEK,internship business analytics,https://www.seek.com.au//job/35559601?type=standard&userqueryid=836e1b15f30de7e6d19ff4d7581b07d1-5332587,graduat & must & experi & year,*new!
0,Business Development Sales Engineer,Trimble Inc,"Brisbane, Queensland",Neuvoo,business analytics,https://au.neuvoo.com/job.php?id=j3e06gfwew&lang=en&k=business+analytics,*No found,
4,Technical Sales Application Engineer,Trimble Inc,"Brisbane, Queensland",Neuvoo,business analytics,https://au.neuvoo.com/job.php?id=fkybq5z8xh&lang=en&k=business+analytics,*No found,*new role!
5,Application Developer,Unitemps,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=ffd3cd3cb36a9765&fccid=7cc942673e95e03e&vjs=3,java & experi & resid,
0,Research Data Analyst (eLIPSE),University of Queensland,"St Lucia, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=zxre0nwr20&lang=en&k=data+analyst,*No found,
0,Administrative Officer,University of Queensland,CBD & Inner Suburbs,SEEK,junior business analytics,https://www.seek.com.au//job/35506447?type=standard&userqueryid=984aa7f7cc9cdb05fd498c7d61a48523-5265573,must & senior & experi,*new role!
0,PhD scholarships in Photonics,University of Queensland,CBD & Inner Suburbs,SEEK,graduate data science,https://www.seek.com.au//job/35491284?type=standard&userqueryid=ca8c5b1ba8c82d524125fd1ab7b3db2d-5147458,.net & mentor & must & experi & year,
1,Doctor of Philosophy (PhD) -  Groundwater Characterisation Project,University of Queensland,"Saint Lucia, Queensland",Neuvoo,graduate data science,https://au.neuvoo.com/job.php?id=bnwbbyc8up&lang=en&k=graduate+data+science,*No found,
4,DevOps Engineer,University of Queensland,"Saint Lucia, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=5dt4ezdeg9&lang=en&k=data+analyst,*No found,
0,PhD Scholarship in Stem Cell Bioinformatics & Computational Biology,University of Queensland,,SEEK,graduate data science,https://www.seek.com.au//job/35334438?type=standard&userqueryid=ca8c5b1ba8c82d524125fd1ab7b3db2d-5147458,must & experi & year,
0,Research Assistant,University of Queensland,CBD & Inner Suburbs,SEEK,parttime data science,https://www.seek.com.au//job/35518699?type=standard&userqueryid=b0447ba395ed1a72d3a6039d27c5fad9-5096090,*No found,
0,Administrative Assistant,University of Queensland,CBD & Inner Suburbs,SEEK,parttime data science,https://www.seek.com.au//job/35491267?type=standard&userqueryid=b0447ba395ed1a72d3a6039d27c5fad9-5096090,must & experi,
2,PhD Studentship in Alzheimer’s disease research,University of Queensland,"Saint Lucia, Queensland",Neuvoo,graduate data science,https://au.neuvoo.com/job.php?id=ujtzhj8f5r&lang=en&k=graduate+data+science,*No found,
3,Research Fellow,University of Southern Queensland,Queensland,Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=e42p925gxd&lang=en&k=software+engineering,*No found,
3,Transportation Model Developer (Brisbane),VLC,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=d40e2b0159900990&fccid=7bb190d181368601&vjs=3,python & senior & experi & year,
5,Transport Modeller (Freight) - (Brisbane),VLC,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=327b9d26d9807670&fccid=7bb190d181368601,python & must & senior & experi,
0,Laboratory Technician,Vaxxas,CBD & Inner Suburbs,SEEK,graduate data science,https://www.seek.com.au//job/35409938?type=standard&userqueryid=ca8c5b1ba8c82d524125fd1ab7b3db2d-5147458,graduat & experi,
3,API Developers,Vedainfo Pty Ltd,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=a0b968f9a6d1fbe3&fccid=fb3210bbfb2a5b44&vjs=3,java & senior & experi & year & citizen,
2,Project Coordinator (Maternity Cover),Ventia,Queensland,Neuvoo,business analytics,https://au.neuvoo.com/job.php?id=f4aqsdi8cz&lang=en&k=business+analytics,*No found,*new!
0,Business Graduate / Junior Analyst,Volare Recruitment,Northern Suburbs,SEEK,junior business analytics,https://www.seek.com.au//job/35507508?type=standout&userqueryid=984aa7f7cc9cdb05fd498c7d61a48523-5265573,graduat & must & experi,
1,Operations Graduate Program - Logistics Engineer,Volvo Group,"Wacol, Queensland",Neuvoo,graduate data science,https://au.neuvoo.com/job.php?id=t7zv9s3hpc&lang=en&k=graduate+data+science,*No found,
1,Regional Logistics Buyer,Volvo Group,Wacol QLD,Indeed,business intelligence,https://au.indeed.com//rc/clk?jk=2334178d5a89fe55&fccid=0f63e537c80f169b&vjs=3,must & ethic & experi & year,*new role!
