Page,Job_title,Company,Location,Search_eng,Term,URL
4,Hospitality All-Rounder,WebJobs,"Brisbane, Queensland",Neuvoo,casual barista,https://au.neuvoo.com/job.php?id=hkyzeqfysw&lang=en&k=casual+barista
4,Cafe Wait Staff,WebJobs,"Brisbane, Queensland",Neuvoo,casual barista,https://au.neuvoo.com/job.php?id=kg7ua7tgeu&lang=en&k=casual+barista
4,Wait Staff required for Bracken Ridge Venue,WebJobs,"Brisbane, Queensland",Neuvoo,casual barista,https://au.neuvoo.com/job.php?id=rkx960pngj&lang=en&k=casual+barista
4,Cafe All Rounder,WebJobs,"Brisbane, Queensland",Neuvoo,casual barista,https://au.neuvoo.com/job.php?id=3hp2sk5rcb&lang=en&k=casual+barista
4,Multiple Hospitality Positions // SurfersParadise,WebJobs,"Brisbane, Queensland",Neuvoo,casual barista,https://au.neuvoo.com/job.php?id=c8whyqjik6&lang=en&k=casual+barista
4,Gold Coast North Food and Beverage Attendant,WebJobs,"Brisbane, Queensland",Neuvoo,casual barista,https://au.neuvoo.com/job.php?id=aw23whs2ri&lang=en&k=casual+barista
4,Waitstaff All-rounders,WebJobs,"Brisbane, Queensland",Neuvoo,casual barista,https://au.neuvoo.com/job.php?id=xu7ksf528y&lang=en&k=casual+barista
4,Cafe Staff,WebJobs,"Brisbane, Queensland",Neuvoo,casual barista,https://au.neuvoo.com/job.php?id=dnyugjr5y2&lang=en&k=casual+barista
4,Espresso Bar looking for talented CafeAssistant,WebJobs,"Brisbane, Queensland",Neuvoo,casual barista,https://au.neuvoo.com/job.php?id=hicd7gtwb8&lang=en&k=casual+barista
5,Junior Automotive Administration Clerk,Westpoint Autos,CBD & Inner Suburbs,SEEK,junior data entry,https://www.seek.com.au//job/35413053?type=standout&userqueryid=f12a3da260d9606804f5f2a2b48c7b50-6358205
3,Covert Loss Prevention Officer,Wilson Group,"Brisbane, Queensland",Neuvoo,casual job,https://au.neuvoo.com/job.php?id=87hjthnnjr&lang=en&k=casual+job
1,Child Care Educator,Wishart Community Outside School Hours Care Inc.,Brisbane QLD,Indeed,casual job,https://au.indeed.com//company/Wishart-Community-Outside-School-Hours-Care-Inc./jobs/Child-Care-Educator-e87ede2e321b4633?fccid=cc82fdc27b031727&vjs=3
4,Deli Team Member,Woolworths Supermarkets,"Brisbane, Queensland",Neuvoo,casual job,https://au.neuvoo.com/job.php?id=hedy77dw7a&lang=en&k=casual+job
5,Qualified Butcher,Woolworths Supermarkets,"Brisbane, Queensland",Neuvoo,casual job,https://au.neuvoo.com/job.php?id=8ydfme6yvi&lang=en&k=casual+job
0,Document Management,Workforce International Pty Ltd,Southern Suburbs & Logan,SEEK,casual data entry,https://www.seek.com.au//job/35502076?type=standard&userqueryid=a95e523ba3e947061337e1d1b8586a72-6451127
6,Junior Recruiter,Workforce Solutions,Southern Suburbs & Logan,SEEK,junior data entry,https://www.seek.com.au//job/35385340?type=standard&userqueryid=f12a3da260d9606804f5f2a2b48c7b50-6358705
1,Casual Porter,"Wyndham Hotels and Resorts, LLC",Queensland,Neuvoo,casual job,https://au.neuvoo.com/job.php?id=r0s4xyt0tw&lang=en&k=casual+job
0,Youth Worker – Logan Outreach,Youth Off The Streets Ltd,Southern Suburbs & Logan,SEEK,parttime job,https://www.seek.com.au//job/35502555?type=standout&userqueryid=f18af5e6571dce2c523e7df85f6dcbc5-6253029
1,Data Collection Associate - Casual,Zomato Media Pvt Ltd,"Brisbane, Queensland",Neuvoo,casual job,https://au.neuvoo.com/job.php?id=9ff89wbgya&lang=en&k=casual+job
1,Customer Service Representative (Casual),bp,"Brisbane, Queensland",Neuvoo,casual job,https://au.neuvoo.com/job.php?id=jexcgriniy&lang=en&k=casual+job
1,Customer Service Representative / Barista (Casual),bp,"Brisbane, Queensland",Neuvoo,casual barista,https://au.neuvoo.com/job.php?id=9582d50r9t&lang=en&k=casual+barista
99,error,error,error,SEEK,casual data entry,error
0,Storeman/forklift driver,it luggage AUS Pty Ltd,Southern Suburbs & Logan,SEEK,parttime job,https://www.seek.com.au//job/35407454?type=standard&userqueryid=f18af5e6571dce2c523e7df85f6dcbc5-6253029
1,truck driver night shift,jk cartage,Mitchelton QLD,Indeed,casual job,https://au.indeed.com//company/jk-cartage/jobs/Truck-Driver-23f83c06f6f59709?fccid=5cee0d916411a0d5&vjs=3
0,Barista position,n/a,"Brisbane South East, Car",Gumtree,casual barista,https://www.gumtree.com.au/s-ad/carina/bar-beverage-staff/barista-position/1173801402
3,Barista / All Rounder,n/a,"Brisbane South West, Greenslopes",Gumtree,casual barista,https://www.gumtree.com.au/s-ad/greenslopes/bar-beverage-staff/barista-all-rounder/1175829349
0,Bartender required,n/a,"Brisbane North East, Spring Hill",Gumtree,casual job,https://www.gumtree.com.au/s-ad/spring-hill/bar-beverage-staff/bartender-required/1174880286
2,Casual Barista/Cafe Allrounder,n/a,"Redland Area, Victoria P",Gumtree,casual barista,https://www.gumtree.com.au/s-ad/victoria-point/bar-beverage-staff/casual-barista-cafe-allrounder/1172850211
2,Brista staff ,n/a,"Brisbane South East, Rochedale South",Gumtree,casual barista,https://www.gumtree.com.au/s-ad/rochedale-south/other/brista-staff-/1175302561
0,CASUAL BARISTA POSITION AVAILABLE,n/a,"Brisbane South East, Capalab",Gumtree,casual barista,https://www.gumtree.com.au/s-ad/capalaba/bar-beverage-staff/casual-barista-position-available/1175038573
0,Looking for driver at carwash,n/a,"Brisbane North East, Newstead",Gumtree,casual job,https://www.gumtree.com.au/s-ad/newstead/other-jobs/looking-for-driver-at-carwash/1174218530
4,Junior Barista needed,n/a,"Gold Coast South, Burleigh Heads",Gumtree,junior barista,https://www.gumtree.com.au/s-ad/burleigh-heads/bar-beverage-staff/junior-barista-needed/1175788060
1,Part time Barista,n/a,"Tweed Heads Area, Tyalgum",Gumtree,parttime barista,https://www.gumtree.com.au/s-ad/tyalgum/bar-beverage-staff/part-time-barista/1173001876
0,Female masseuse wanted,n/a,"Brisbane South West, Holland Park Wes",Gumtree,parttime job,https://www.gumtree.com.au/s-ad/holland-park-west/other-jobs/female-masseuse-wanted/1169656026
0,Nanny / Tutor - Bundaberg,n/a,"Bundaberg City, Bundaberg Central",Gumtree,parttime job,https://www.gumtree.com.au/s-ad/bundaberg-central/other-jobs/nanny-tutor-bundaberg/1173850401
1,Office Administrator for healthy food company,n/a,"Byron Area, Byron Bay",Gumtree,casual job,https://www.gumtree.com.au/s-ad/byron-bay/pa-ea-secretary/office-administrator-for-healthy-food-company/1174669378
2,"Casual Job Seeker - Cleaning , Lawn Mowing, Landscaping etc",n/a,Price: not listed,Gumtree,casual job,https://www.gumtree.com.au/s-ad/zillmere/other-jobs/casual-job-seeker-cleaning-lawn-mowing-landscaping-etc-/1172884809
2,I'm looking for a Job,n/a,"Brisbane North West, Ferny Hills",Gumtree,casual job,https://www.gumtree.com.au/s-ad/ferny-hills/customer-service-call-centre/i-m-looking-for-a-job/1175287939
2,Looking for casual/part time job,n/a,"Brisbane North West, Brisbane City",Gumtree,casual job,https://www.gumtree.com.au/s-ad/brisbane-city/administrative-assistant/looking-for-casual-part-time-job/1174481142
2,Delivery Driver - Crust Pizza Newfarm,n/a,"Brisbane North East, New Farm",Gumtree,casual job,https://www.gumtree.com.au/s-ad/new-farm/kitchen-sandwich-hand/delivery-driver-crust-pizza-newfarm/1174139038
2,Touch Football Venue Organisers and Referees,n/a,"Brisbane North West, Mil",Gumtree,casual job,https://www.gumtree.com.au/s-ad/milton/other/touch-football-venue-organisers-and-referees/1172961918
2,Albin Jose,n/a,"Brisbane North West, Wils",Gumtree,casual job,https://www.gumtree.com.au/s-ad/wilston/it-support-help-desk/albin-jose/1175816872
2,Casual Job - Kebab Shop - Booval,n/a,"Ipswich City, Booval",Gumtree,casual job,https://www.gumtree.com.au/s-ad/booval/other/casual-job-kebab-shop-booval/1173880966
2,Looking for work as a cleaner,n/a,"Gold Coast City, Surfers Paradise",Gumtree,casual job,https://www.gumtree.com.au/s-ad/surfers-paradise/cleaner-housekeeper/looking-for-work-as-a-cleaner/1167198255
2,Cleaning business seeking local cleaner,n/a,"Maroochydore Area, Mooloolab",Gumtree,casual job,https://www.gumtree.com.au/s-ad/mooloolaba/cleaner-housekeeper/cleaning-business-seeking-local-cleaner/1175269576
2,Casual job ,n/a,"Southern Downs, Warwick",Gumtree,casual job,https://www.gumtree.com.au/s-ad/warwick/other-jobs/casual-job-/1174374616
0,Consultant - SAP Banking & Financial Services (Brisbane) Consultant - SAP Banking & Financial Services (Brisbane) Job,sap,"Brisbane, Queensland",Neuvoo,junior job,https://au.neuvoo.com/job.php?id=aaurq3zen5&lang=en&k=junior+job
3,SAP Public Sector Consultant - Logistics (Brisbane) SAP Public Sector Consultant - Logistics (Brisbane) Job,sap,"Brisbane, Queensland",Neuvoo,junior job,https://au.neuvoo.com/job.php?id=szxag2a65x&lang=en&k=junior+job
0,barista,the lucky apple,Brisbane QLD,Indeed,casual barista,https://au.indeed.com//company/the-lucky-apple/jobs/Barista-6a6ba22d5dba8a4c?fccid=9408e4254ac8d0c1
5,Administrator,u&u. Recruitment Partners,CBD & Inner Suburbs,SEEK,junior data entry,https://www.seek.com.au//job/35394171?type=standout&userqueryid=f12a3da260d9606804f5f2a2b48c7b50-6358205
